tic,date,close,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,temporal_feature_0,temporal_feature_1,temporal_feature_2,temporal_feature_3,temporal_feature_4,temporal_feature_5,temporal_feature_6,temporal_feature_7,temporal_feature_8,temporal_feature_9,temporal_feature_10,temporal_feature_11,temporal_feature_12,temporal_feature_13,temporal_feature_14,temporal_feature_15,temporal_feature_16,temporal_feature_17,temporal_feature_18,temporal_feature_19,temporal_feature_20,temporal_feature_21,temporal_feature_22,temporal_feature_23,temporal_feature_24,temporal_feature_25,temporal_feature_26,temporal_feature_27,temporal_feature_28,temporal_feature_29,temporal_feature_30,temporal_feature_31,temporal_feature_32,temporal_feature_33,temporal_feature_34,temporal_feature_35,temporal_feature_36,temporal_feature_37,temporal_feature_38,temporal_feature_39
603259.SH,2021-03-18,133.98,-6.934546995462341,164.74182618219695,117.61317381780309,46.452685936445924,-78.6482247615318,26.774615500330867,152.64166666666668,148.06616666666665,0.22422867,1.7647545,-0.026611004,0.4770484,1.8338645,-2.1773133,1.0300797,0.9606506,0.40235898,-0.3896429,-1.2378988,-0.6131314,-0.118159875,-2.2005963,-1.2002344,-0.09882665,-0.01827559,-0.13163897,-1.1524839,-0.8813512,0.4595467,2.2315729,-0.16570234,-0.57215726,0.46505636,-0.88283515,-0.28088963,-0.70388615,-0.32256344,0.26577157,0.30400372,2.789165,-1.9985803,0.010500561,0.44107452,-1.6214566,-0.4914172,2.4365654,1.3232262,0.63572603
603259.SH,2021-03-19,126.31,-7.206546673573655,157.97406495710558,119.71393504289442,43.731511938069694,-92.66449267272715,33.390628155028715,151.30733333333333,148.12133333333333,-0.33276817,1.3777934,-0.057315998,0.34845367,1.9009681,-2.2808034,0.98152053,0.81714505,-0.21984227,-0.36090684,-1.3994572,-0.90791637,0.15731911,-2.2921758,-1.4987825,-0.14189842,-0.2848972,-0.22083427,-0.980049,-0.8399636,0.3214844,2.4505887,-0.30626714,-0.708688,0.54401237,-0.9869203,-0.17047505,-0.47551125,-0.34751984,-0.18355238,0.556793,2.782638,-1.95633,-0.17083234,0.36596957,-1.582146,-0.58842653,2.1020312,0.939459,0.7915416
603259.SH,2021-03-22,124.3,-7.497867826811017,155.285935278051,119.10206472194903,43.047881771330516,-103.03005020091643,39.06883348412867,149.74066666666664,148.163,0.23664172,1.848504,0.00258089,0.4871557,2.0373297,-2.1250856,1.1782383,0.93835104,0.21942319,-0.47464514,-1.0817035,-0.75514686,0.099199116,-2.245226,-1.1411561,0.018863944,-0.1422222,-0.172653,-1.2642381,-0.81983715,0.21308845,2.3710253,-0.17071265,-0.6035374,0.4884379,-0.9579226,-0.2593136,-0.66998476,-0.20794368,-0.026536666,0.63245326,2.8193157,-1.9052899,-0.12398016,0.5603787,-1.3332889,-0.57974297,2.1465263,1.0059472,0.7662217
603259.SH,2021-03-23,123.31,-7.719639467360992,152.65593870817312,118.56306129182688,42.70771222731952,-97.53872829070757,39.06883348412868,148.051,148.161,0.0654096,1.5253137,0.070297204,0.5475111,2.0655391,-2.3508615,1.1388627,0.85108805,0.10591405,-0.7395283,-0.97854936,-0.64810115,0.3519598,-2.612779,-1.1354108,-0.23589861,-0.10576136,0.028121494,-1.2136914,-0.7488157,0.4141266,2.295592,-0.39483035,-0.6233661,0.5173507,-1.1394794,0.29754856,-0.49535128,-0.079617485,-0.023302512,1.0232825,2.6474164,-1.8674268,-0.39062768,0.49001315,-1.0905194,-0.58841735,2.0445662,0.70959437,0.756738
603259.SH,2021-03-24,123.32,-7.804621357052724,151.1459926589624,117.5730073410376,42.71244256352995,-94.15082282923505,37.275652191440315,146.2023333333333,148.13799999999998,0.011931706,1.3136169,-0.013871496,0.613056,2.322972,-2.3956075,1.072686,0.93919677,-0.016164033,-0.5714193,-0.85671866,-0.9131253,0.22239575,-2.4849179,-1.1400554,-0.23883913,-0.20554681,-0.13700618,-1.0251004,-0.93701947,0.5179049,2.291932,-0.11769925,-0.6573507,0.5614521,-1.4020658,0.07361663,-0.33564708,0.01871735,-0.17284071,0.9723591,2.3694224,-1.9366416,-0.49088988,0.31331563,-0.83917695,-0.56221414,1.8540208,0.42237076,0.6423318
603259.SH,2021-03-25,129.86,-7.260551654024283,149.2459849945531,117.7390150054469,45.74319898563647,-77.02966860328296,29.811896914226026,144.76000000000002,148.2115,0.0498792,1.6487372,0.05226426,0.57612187,2.370754,-2.0825229,1.0703541,0.8109837,0.27640617,-0.768606,-0.8354652,-0.48387727,0.21033022,-2.5557632,-1.1350471,-0.3157702,-0.15159576,0.03904195,-1.1981046,-0.81447124,0.31301174,2.2008564,-0.52936673,-0.81451637,0.5065756,-1.1472373,0.37985715,-0.7350154,-0.38548848,0.020958086,0.9924333,2.8348608,-1.6665058,-0.35365415,0.38754246,-1.0112376,-0.36757445,1.8730992,0.5014209,0.8306773
603259.SH,2021-03-26,136.16,-6.248980785223949,148.19050170387237,118.04249829612763,48.460376595453226,-43.03276786711893,14.01678362517282,143.42466666666667,148.3775,-0.7197193,0.8837797,0.19283392,0.32525387,2.1975513,-1.8646877,0.80093896,0.67943114,-0.23038301,-0.82449245,-0.8394092,-0.78555226,0.51138306,-2.2792141,-1.4728066,-0.46730292,-0.55361736,0.062831044,-0.79140985,-0.5044957,0.03324319,2.337503,-0.77285385,-1.0841086,0.55139154,-1.0253863,0.81264436,-0.31612027,-0.6408799,-0.3714129,1.0646456,2.7583508,-1.3067439,-0.35624254,0.50455165,-1.0111891,-0.5457874,1.4010551,0.3330052,1.016518
603259.SH,2021-03-29,136.66,-5.345340010121419,145.83903536009493,119.1939646399051,48.67142194562393,-24.896519484186214,7.017016543402297,142.07999999999998,148.46349999999998,-0.9002823,0.12046274,0.65242,0.016870216,1.4931332,-0.972148,0.44083908,0.24414155,-0.6811894,-0.8522042,-0.26111722,-0.7765766,0.6402337,-1.5429698,-1.2820181,-0.30317903,-0.5307444,0.23731677,-0.44239435,-0.21193677,-0.48180166,1.8269547,-1.2019575,-0.8400747,0.38036084,-0.6645764,1.0499896,-0.40784004,-0.46265692,-0.59513056,1.0286012,2.4536686,-0.51118124,-0.21578038,0.9895473,-1.079506,-0.751304,1.0244511,-0.12757401,1.2532704
603259.SH,2021-03-30,143.37,-4.041173134925742,146.1251554838282,119.04484451617182,51.432363957185316,1.1411900900752252,0.4146940525399298,140.7913333333333,148.7055,-0.93283784,-0.81147796,1.0151527,0.044591747,1.5409398,-1.0815812,0.35107195,0.4568175,-1.0120229,-0.87229395,0.10431185,-1.0397166,0.6079938,-0.9766204,-1.2681799,-0.45787963,-0.47167557,0.5375042,0.17173369,-0.25057796,-0.6945962,1.1878976,-1.196055,-0.44845635,0.24845585,-0.9823222,0.8843382,-0.34776232,-0.006240165,-0.9432936,1.1699766,1.5684534,-0.61018735,-0.46598527,1.3115864,-0.7513758,-0.9826112,0.6076746,-0.66533065,1.0837225
603259.SH,2021-03-31,140.2,-3.2262142083772574,144.91734797363304,119.70165202636699,50.114940860792395,4.107006072490746,0.4146940525399284,139.29799999999997,148.88799999999998,-1.258981,-0.9298961,0.953625,0.06733716,1.2738749,-0.7106736,-0.2990572,-0.27975705,-0.9356486,-0.5192549,0.17291737,-1.1968971,0.15186776,-0.6442916,-1.1783111,-0.36768064,-0.7171641,0.8518479,0.16182634,-0.2581148,-0.77468747,1.0385367,-1.1582904,-0.17397657,-0.09647001,-0.7398699,1.0463293,-0.52744603,-0.02636428,-0.80225676,0.286102,1.320106,-0.013942055,-0.32140446,1.3147329,-0.6357578,-0.28473732,0.2572347,-1.0116856,0.5464142
603259.SH,2021-04-01,144.52,-2.206332266399073,146.1002622232626,119.12273777673741,51.85354552125204,36.711717849830364,1.9589361094597753,138.38533333333334,149.10983333333334,-1.0646247,-0.78177166,0.7344809,0.18426903,1.6149468,-1.0500664,-0.1036885,-0.081775345,-0.8850465,-0.51914656,0.22295928,-1.2609012,0.07887788,-0.89681697,-1.432887,-0.5999498,-0.644272,0.698293,-0.08211698,-0.38244957,-0.6533968,1.1718127,-1.0708058,-0.3270662,0.021222081,-1.0750742,0.9120198,-0.57009286,-0.10578756,-0.8743184,0.33515507,1.4593751,-0.45113376,-0.52362895,0.999775,-0.6720257,-0.29626334,0.65566266,-1.0119638,0.29018283
603259.SH,2021-04-02,146.88,-1.1938739669415384,148.06302131433102,118.289978685669,52.78352931937614,69.12686073458937,8.34386881332248,137.51533333333333,149.3125,-1.3371606,-0.83179593,0.51997364,0.08265714,1.6504393,-1.0986605,-0.112067774,0.006024085,-1.0067589,-0.35891864,0.23439091,-1.421614,0.029298639,-0.70589876,-1.4424318,-0.5951797,-0.7185335,0.37938225,0.14473371,-0.40275627,-0.5821384,1.1171527,-1.1002353,-0.37224033,0.015468152,-1.1136152,0.9655516,-0.26615372,-0.15761265,-1.0266607,0.23189265,1.3626804,-0.34314883,-0.55166787,0.77939904,-0.5969722,-0.2431947,0.63017625,-1.1104101,0.31808773
603259.SH,2021-04-06,141.34,-0.8289693281421364,148.79229610477378,119.18370389522622,50.41857551797342,39.402246758522125,0.020937278381887005,136.98333333333332,149.38299999999998,-1.3771,-0.7044744,0.53468317,0.15634857,1.6123543,-1.176184,-0.11894943,-0.068724215,-1.1668403,-0.3018967,0.29298306,-1.4463114,-0.011613612,-0.67264515,-1.4153966,-0.49966404,-0.5799072,0.29850096,0.30131635,-0.40739778,-0.6240515,0.96321905,-1.1531935,-0.18736424,-0.041798368,-1.0436795,1.0280427,-0.234088,0.047681276,-1.1432376,0.38771224,1.3285819,-0.34483904,-0.7024403,0.66536105,-0.5128036,-0.045939263,0.59690154,-1.3719571,0.28320527
603259.SH,2021-04-07,141.65,-0.5088990917250555,149.46648550094136,120.05351449905864,50.54683618760131,45.37648426397173,0.02093727838189339,136.53833333333333,149.37733333333335,-0.8228716,-0.45381877,0.6482853,0.2969774,1.5798872,-1.2120706,-0.225963,-0.14781976,-0.87338436,-0.35020763,0.62068266,-1.4878511,-0.3506075,-0.55799437,-1.3443514,-0.26863265,-0.48841426,0.3982257,0.015806617,-0.43051606,-0.61792755,0.8622025,-0.9501646,0.13789146,-0.02520249,-1.1697041,0.8518767,-0.36103716,0.46921507,-1.2124214,0.42695922,1.2437211,-0.58761007,-0.7955334,0.92991036,-0.044075124,0.10450599,0.69386834,-1.3346545,0.10209646
603259.SH,2021-04-08,146.2,0.11063057033081236,150.9313137725211,119.80968622747893,52.41583868543512,74.94326130187339,6.915155785116327,136.46766666666664,149.41833333333335,-0.85734373,-0.10138894,0.34765202,0.39903444,1.8356185,-1.5174012,-0.14489718,0.020067746,-0.80580497,-0.20835645,0.38934886,-1.6715562,-0.47961178,-0.6436726,-1.3636458,-0.37824208,-0.486009,-0.08871515,0.24181272,-0.624257,-0.38300863,0.95134294,-0.7706453,0.049173195,0.20558137,-1.2848796,0.7660177,-0.03368673,0.4951519,-1.2459038,0.59376806,1.2866168,-0.7216808,-0.8957845,0.51271266,-0.010662202,0.33137736,0.61277187,-1.3967056,0.19022718
603259.SH,2021-04-09,139.59,0.0674628631628309,150.9408932149386,119.8091067850614,49.59875409814714,48.49613938315002,2.8649397052446175,136.214,149.31233333333333,-1.481275,-0.066517286,0.121351995,0.19744848,1.6008148,-1.4695578,-0.040836804,-0.038212445,-1.1757673,-0.26275122,0.12132115,-1.7523168,-0.21709499,-0.9726901,-1.5594634,-0.44537047,-0.8780107,-0.34163642,0.26279625,-0.4222477,-0.36797464,1.1997057,-1.0420947,-0.30123684,0.29166293,-1.1495726,1.012697,0.2740244,0.15048154,-1.330232,0.4920482,1.4716713,-0.42239663,-0.91277534,0.3375604,-0.22738796,0.35413942,0.39829913,-1.2305264,0.47482258
603259.SH,2021-04-12,132.72,-0.515160985623055,150.48025194086404,119.55774805913597,46.88925379396789,-11.786781917558123,10.49864929689363,135.84866666666667,149.0875,-0.8330238,0.33290392,0.116460904,0.21968225,1.5535789,-1.3801506,-0.2654944,-0.06392895,-0.8121473,-0.29524922,0.46076918,-1.7285038,-0.5894892,-0.6840837,-1.302769,-0.2362391,-0.6955166,-0.32732403,0.033493683,-0.51530206,-0.5511026,0.95240957,-0.9904795,0.121182196,0.19396691,-1.2164432,0.60818,-0.034897078,0.41752496,-1.3057789,0.36572787,1.4581721,-0.50552946,-0.914378,0.504974,0.143331,0.5854231,0.5226026,-1.2890733,0.28024304
603259.SH,2021-04-13,134.5,-0.8237675795650432,150.5054692688225,120.0615307311775,47.65568726196898,-6.593322754325641,10.49864929689363,135.37666666666667,148.87083333333334,-0.5298913,1.0266327,-0.10016031,0.13109596,1.5423216,-1.5918771,-0.13287634,0.40971965,-0.30477768,-0.46752012,0.46218732,-1.3701415,-0.7932242,-0.9260345,-1.2876624,-0.18981965,-0.76149565,-0.24013565,-0.43766388,-0.29215747,-0.4326929,0.9685733,-0.9232704,0.18386757,0.07948996,-1.1227074,0.40849832,-0.12734227,0.027902074,-0.9481141,0.21432841,1.6527086,-0.6977644,-0.86186975,0.7244904,0.07846221,0.64882034,0.7312325,-0.42691824,0.42031282
603259.SH,2021-04-14,135.5,-0.9763936280430698,150.5879950797158,120.47900492028421,48.09103638127683,3.731112998929917,6.962046947265868,135.16,148.62983333333332,-0.7567486,1.013905,-0.36493775,0.036140632,1.7754903,-1.8166391,-0.045668617,0.44879857,-0.29045266,-0.19247754,0.12806942,-1.5544019,-0.71899474,-1.0147293,-1.4163792,-0.33078927,-0.90553665,-0.7364617,-0.17542925,-0.32826015,-0.051311493,1.1159967,-0.8494439,0.033480003,0.37141377,-1.2699884,0.37941164,0.27583596,-0.021008754,-0.90977484,0.30387154,1.4727851,-0.7673484,-0.8615078,0.37806103,0.13219573,0.71807396,0.62186885,-0.41374627,0.55292994
603259.SH,2021-04-15,134.5,-1.1646175278131068,150.60656800516767,120.88043199483229,47.68079926394566,-5.540105811845251,6.962046947265852,134.78633333333332,148.49349999999998,-1.0147978,1.0277979,-0.5388025,-0.18828152,1.7421955,-1.7416762,-0.021554885,0.60438746,-0.34008875,-0.2458792,-0.072385766,-1.5074359,-0.58829314,-1.0979617,-1.5208288,-0.3663991,-0.9921809,-0.7716622,-0.0554819,-0.28781205,-0.14735271,1.0545771,-0.97656876,-0.04809127,0.2655231,-1.162277,0.31828776,0.37617382,-0.29481247,-0.88859934,0.23246713,1.5064101,-0.71424556,-0.8184734,0.36692226,-0.124546275,0.5524583,0.6441341,-0.22983795,0.70627505
603259.SH,2021-04-16,134.65,-1.2868485885695407,150.62634604265995,120.92765395734008,47.74996196444241,-1.6825855080248742,6.962046947265844,134.65866666666665,148.37183333333334,-0.88961744,1.2892019,-0.5890826,-0.090966605,1.8961385,-1.9321285,0.19701752,0.9545181,-0.3107392,-0.14965425,-0.24757157,-1.4725302,-0.5441232,-1.0870217,-1.4690475,-0.23052129,-0.897888,-0.7257477,-0.14766687,-0.35144034,-0.2987966,1.0385957,-0.8275918,0.0041322066,0.1911255,-1.1391537,0.0016816313,0.34588736,-0.15561816,-0.7348898,0.32113248,1.369009,-0.91083056,-0.7644808,0.44971,-0.18234263,0.50189054,0.73923635,-0.057665423,0.6626937
603259.SH,2021-04-19,136.0,-1.2602564157881773,150.42684284423288,122.09615715576713,48.38522075278718,11.301875382892442,5.80831039783853,134.67266666666666,148.31416666666667,-0.94413006,1.1123788,-0.63701767,-0.10434032,1.7656293,-1.8136829,0.15246676,1.0653338,-0.39445224,-0.098448046,-0.2102998,-1.4439052,-0.4031656,-0.9351293,-1.5601678,-0.10367116,-0.976707,-0.7146368,-0.21107194,-0.22533889,-0.44118416,1.0606008,-0.8330764,-0.15934385,0.3060886,-1.1635565,-0.07815294,0.37027994,-0.1989033,-0.64755523,0.32609624,1.3153287,-0.9298693,-0.64666665,0.64465255,-0.15281631,0.3385113,0.73583937,0.17571203,0.837235
603259.SH,2021-04-20,140.0,-0.90597187681945,150.11872733004375,123.97427266995625,50.239595286917314,59.932265138913266,8.051747768280322,135.169,148.25416666666666,-1.178795,0.5605821,-0.7618631,-0.51880527,1.597846,-1.4783825,0.1801161,1.1969348,-0.6326567,-0.22649896,-0.28224817,-1.2742755,0.06653273,-1.125838,-1.8205371,-0.5290451,-0.8497289,-0.44905517,0.14032993,0.018825227,-0.41240528,0.7882053,-1.4339474,-0.014683995,0.003404587,-0.959865,0.44947362,0.36342317,-0.5217976,-0.66701156,0.51941633,1.01151,-0.519364,-0.5844047,0.6714207,-0.5961527,-0.1193425,0.65050673,0.20778206,0.7877872
603259.SH,2021-04-21,141.45,-0.5024045385753197,149.43292099218033,126.47407900781971,50.90109018247158,61.49837814494943,8.051747768280325,135.67700000000002,148.222,-1.4797553,-0.36507568,-0.26676705,-0.68927956,1.0142387,-0.9298368,-0.028512742,0.8131388,-1.2314289,-0.36107218,-0.09511179,-1.3454181,0.35227153,-0.8827131,-1.6552185,-0.42018828,-0.7825635,-0.22426476,0.4171108,0.074366584,-0.65648675,0.6649599,-1.6278113,-0.046384457,-0.112917475,-0.70488304,0.80865836,0.45550507,-0.22603075,-0.9017948,0.5194674,0.8490656,-0.20134029,-0.6145249,0.9458324,-0.61647624,-0.4694673,0.27741465,-0.20271564,0.9575718
603259.SH,2021-04-22,140.59,-0.249097882816244,148.03757676012697,129.59642323987305,50.489281508771846,78.89624019182722,11.748507244602276,135.897,147.99566666666666,-1.5334351,-0.83933866,0.09990821,-0.71233314,0.87496215,-0.9402962,-0.13546924,0.9541498,-1.387329,-0.22092535,0.103708155,-1.2245045,0.32336262,-0.22306947,-1.3804129,-0.38612443,-0.46908954,0.07788048,0.91720057,-0.0027838543,-0.77924615,0.18307939,-1.6372249,0.22624153,-0.4009565,-0.58982015,0.7677502,0.36904913,-0.17573224,-0.9173761,0.36102435,0.620589,-0.15463284,-0.70697266,1.0445577,-0.62862957,-0.54959613,0.28259608,-0.45228016,0.85510296
603259.SH,2021-04-23,150.12,0.7124283903034154,149.353897919385,130.30610208061498,54.691386368052996,144.083531895405,27.3411725212945,136.251,147.83100000000002,-1.2408736,-1.0329691,0.0967654,-0.65751237,1.0078717,-0.8391406,-0.15574552,1.0602422,-1.3524903,-0.13370126,0.2881475,-1.1233221,0.32998508,0.05606418,-1.2721026,-0.52418935,-0.14090857,0.08629267,0.9090803,-0.21387434,-0.76554507,0.04679461,-1.463901,0.22377928,-0.41312337,-0.8365784,0.632495,0.18528253,-0.097146414,-1.0847033,0.48352054,0.5333204,-0.34112042,-0.7785936,1.1263416,-0.71151257,-0.77785456,0.55649245,-0.586072,0.76871103
603259.SH,2021-04-26,147.18,1.2231121838837566,150.27867202825317,130.48332797174683,53.24908022269787,169.59185403374755,33.403492179551854,136.49566666666666,147.35066666666668,-1.5450007,-0.8653853,0.5082999,-0.66640896,0.7821257,0.08249197,-0.5342642,0.10328349,-1.3619386,-0.087288,0.20184411,-1.1045798,0.013382655,-0.22690241,-0.8370427,-0.46855786,-0.38768184,0.3246692,0.89331007,-0.28984565,-0.74101955,0.30062628,-1.4044579,0.14485599,-0.66746247,-0.3766884,1.2491928,0.1332592,-0.19929884,-1.1020488,-0.24403946,0.7482401,0.38900045,-0.4991136,1.1222141,-0.53700876,-0.008062307,0.24261919,-1.3946284,0.4260608
603259.SH,2021-04-27,152.11,2.002558322057723,152.17612797015025,130.13087202984977,55.29422922298239,151.06544395731547,33.40349217955185,137.25900000000001,146.8175,-1.1984843,-0.8806186,0.61098325,-0.73643345,0.9074227,0.24918124,-0.6403803,-0.24300042,-1.470037,0.047327228,0.54825395,-1.1362457,-0.113668576,-0.08467848,-0.5798763,-0.5213559,0.07204087,0.5606559,0.72524846,-0.3090963,-0.8025974,0.059485476,-1.2146741,0.6113775,-0.886119,-0.6172213,0.94494665,-0.273615,0.22302407,-1.3259916,-0.09417426,0.491529,0.30421203,-0.7538451,1.3673564,-0.35458624,0.054819904,0.21945405,-2.039285,0.15858936
603259.SH,2021-04-28,156.33,2.9270524950195806,154.73153240114473,128.87146759885522,56.96140602286853,174.28782032008087,38.80177838243872,138.12,146.547,-1.4019406,-0.9643249,0.7984014,-0.7871311,1.0977275,0.06772601,-0.61616844,0.022182954,-1.4271835,0.21191715,0.69031924,-1.1923271,-0.14136058,0.47197977,-0.26879176,-0.585323,0.23825602,0.3354414,1.212483,-0.36198688,-0.5523861,-0.00651678,-1.2002044,0.69655424,-0.8354353,-0.5306985,1.1274809,-0.0020965254,0.24110465,-1.6040983,0.027351383,0.34054852,0.4432501,-0.80639243,1.4161915,0.07434873,0.038465515,-0.23348358,-2.0749385,0.48886108
603259.SH,2021-04-29,160.0,3.9107781006732125,158.03099753971807,127.5520024602819,58.3584865726405,178.2638053910909,44.1087480124219,139.11,146.39283333333333,-1.4187646,-0.98679876,1.1518342,-1.0511086,0.6886312,0.79171866,-0.83805597,-0.2452587,-1.4769417,0.3939929,1.2108414,-1.0207281,-0.18368015,1.0703082,0.3625973,-0.04919343,0.4477679,0.4167444,1.0803372,-0.17996964,-0.52457744,-0.29954103,-1.1331257,0.9559531,-0.9905301,-0.4547159,1.094289,-0.13453016,0.44636035,-1.6640368,-0.27651694,0.10780173,0.9295398,-0.6961698,1.9094787,0.65346247,0.044693537,-0.56458294,-2.2171664,0.73139936
603259.SH,2021-04-30,158.75,4.5372209187702595,160.32849581657547,126.67750418342449,57.69856009695856,191.95790589831665,49.10974678807684,139.93566666666666,146.28866666666667,-1.1449859,-0.83109367,1.4012048,-1.1102912,0.47364256,1.3317516,-0.87054425,-0.19846481,-1.219987,0.71326536,1.9045017,-0.55131876,-0.34408304,2.0808628,1.3817472,0.55633426,1.0315123,0.5189741,0.8769291,0.10902516,-0.4356137,-0.91872245,-0.86097676,1.3202423,-1.1190152,-0.29150358,0.8053675,-0.3777233,0.66560394,-1.5655923,-0.40947494,-0.259103,1.0728753,-0.6243883,2.3945808,1.5442661,-0.087998025,-0.7908368,-2.189568,0.8970347
